"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Mi reina @victoriaruffo31 preciosa  ya un mes de haberte conocido la mejor noche de mi vida te quiero gracias x tanto http://t.co/whOP2d4bLR",FALSE,0,NA,2015-06-23 15:52:31,FALSE,NA,"613374081140854785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ase97_fanvr",0,FALSE,FALSE,"-99.0175576","19.5502507"
"Hoy cocinar√© Ì†ΩÌ∏åÌ†ΩÌ∏å",FALSE,0,NA,2015-06-23 15:43:44,FALSE,NA,"613371872495796224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","losdiasdeclau",0,FALSE,FALSE,"-99.04871686","19.54336326"
"Los Borrachos del Tablon en Alemania 2006 @ dortmund https://t.co/NoZeYLa52b",FALSE,0,NA,2015-06-23 15:39:26,FALSE,NA,"613370786875899904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","R3n1t0RR7",0,FALSE,FALSE,"-99.02084216","19.51240407"
"UnUt",FALSE,0,NA,2015-06-23 15:29:17,FALSE,NA,"613368233085657088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0309018","19.502491"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó466",FALSE,0,NA,2015-06-23 15:27:19,FALSE,NA,"613367738082312192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0308649","19.5024894"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó465",FALSE,0,NA,2015-06-23 15:27:10,FALSE,NA,"613367700622983168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0308359","19.5025196"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó463",FALSE,0,NA,2015-06-23 15:26:59,FALSE,NA,"613367654745661441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0308359","19.5025196"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó461",FALSE,0,NA,2015-06-23 15:26:47,FALSE,NA,"613367603206066176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0308359","19.5025196"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó460",FALSE,0,NA,2015-06-23 15:26:30,FALSE,NA,"613367534247489536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0307467","19.5026245"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó459",FALSE,0,NA,2015-06-23 15:26:08,FALSE,NA,"613367442581032960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0307467","19.5026245"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó458",FALSE,0,NA,2015-06-23 15:26:01,FALSE,NA,"613367413535436800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0307467","19.5026245"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó457",FALSE,0,NA,2015-06-23 15:25:55,FALSE,NA,"613367386956152832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0306509","19.5026833"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó456",FALSE,0,NA,2015-06-23 15:25:39,FALSE,NA,"613367321810239488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0308749","19.5025243"
"Lic. Cacahuate @annickys Ì†ΩÌ∏Å",FALSE,0,NA,2015-06-23 15:25:36,FALSE,NA,"613367309160202241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","losdiasdeclau",0,FALSE,FALSE,"-99.04875405","19.54332741"
"Yo voto por @mariobautista_ en las siguientes categor√≠asÌ†ΩÌ¥•
#VenABailar
#MarioBautista
#MarioBautistaRedes
#KCAMexico 
1 RT = 1 VOTO Ì†ΩÌ≤ú√ó455",FALSE,0,NA,2015-06-23 15:25:32,FALSE,NA,"613367289182752770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AzuaraBK",0,FALSE,FALSE,"-99.0308749","19.5025243"
"@ElssCass Ì†ΩÌ∏≠Ì†ΩÌ∏≠ ¬°se siente feo! Pero te recuperar√°s :) ¬°√°nimo!",FALSE,1,"ElssCass",2015-06-23 15:23:44,FALSE,"613253745120444417","613366837552676867","180015115","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","losdiasdeclau",0,FALSE,FALSE,"-99.04877329","19.54335259"
"Espero encontrar un trabajo afin a mi naturaleza hippie. S√≥lo es un filtro para mi meta del pr√≥ximo a√±o.",FALSE,0,NA,2015-06-23 15:22:30,FALSE,NA,"613366527836884992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","losdiasdeclau",0,FALSE,FALSE,"-99.04875272","19.54332726"
"Y por si fuera poco gato pa traer el cafe. Ì†ΩÌ∏©Ì†ΩÌ∏©Ì†ΩÌ∏©",FALSE,0,NA,2015-06-23 15:21:22,FALSE,NA,"613366241659498496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","losdiasdeclau",0,FALSE,FALSE,"-99.04871072","19.54334003"
"Dise√±ador Gr√°fico = todologo, web master, community manager, animador 3D, corrector de estilo, manejo indispensable de plataforma Mac y pc.",FALSE,0,NA,2015-06-23 15:20:56,FALSE,NA,"613366130959192064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","losdiasdeclau",0,FALSE,FALSE,"-99.04871072","19.54334003"
"Este semestre si paso todas mis materias ...",FALSE,0,NA,2015-06-23 15:13:26,FALSE,NA,"613364244050870272",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","angie_chispiita",0,FALSE,FALSE,"-99.02650833","19.53382778"
"http://t.co/Y1LNLdY725",FALSE,0,NA,2015-06-23 15:13:08,FALSE,NA,"613364171627872258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.0347704","19.5442353"
"@Ftv_MatutinoEx TE AMO BOLI",FALSE,0,"Ftv_MatutinoEx",2015-06-23 15:06:20,FALSE,NA,"613362458162364416","174698251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.034905","19.5442957"
"I'm at Multiplaza Arag√≥n - @multiplazaa in Ecatepec, M√©xico https://t.co/hNhIsABf1w",FALSE,0,NA,2015-06-23 15:01:15,FALSE,NA,"613361179273076736",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","360Grados",0,FALSE,FALSE,"-99.02771473","19.53111647"
"@Ftv_MatutinoEx TENGO HAMBRE Y NO ESTA MI ESPOSA, NI MI MAM√Å PARA QUE ME DEN",FALSE,0,"Ftv_MatutinoEx",2015-06-23 14:43:57,FALSE,NA,"613356826076119040","174698251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.0348634","19.5441032"
"RT @adankalel78: ""Te esperare en silencio, para que nadie note que me haces falta.""",FALSE,0,NA,2015-06-23 14:42:32,FALSE,NA,"613356469489025024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alejandree3",1,TRUE,FALSE,NA,NA
"@Ftv_MatutinoEx SALUDOS A TODOS LOS QUE SON SCOUTS",FALSE,0,"Ftv_MatutinoEx",2015-06-23 14:42:23,FALSE,NA,"613356431400566784","174698251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.0349627","19.5442246"
"@Ftv_MatutinoEx SALUDOS A MI EPOSA LUPITA Y A MI CU√ëADA ROSI",FALSE,0,"Ftv_MatutinoEx",2015-06-23 14:38:49,FALSE,NA,"613355532699631616","174698251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.0348299","19.5441082"
"@Ftv_MatutinoEx HABLEM DE LA PELICULA EVEREST QUE SE ESTRENA EN SEPTIEMBRE @adrianariv",FALSE,1,"Ftv_MatutinoEx",2015-06-23 14:29:05,FALSE,NA,"613353082236211200","174698251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.0348633","19.5441039"
"@Ftv_MatutinoEx TE AMO BOLI",FALSE,0,"Ftv_MatutinoEx",2015-06-23 14:19:06,FALSE,NA,"613350573417455618","174698251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikitoscout",0,FALSE,FALSE,"-99.0348637","19.5441023"
"""Te esperare en silencio, para que nadie note que me haces falta.""",FALSE,1,NA,2015-06-23 14:04:24,FALSE,NA,"613346870669148161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adankalel78",1,FALSE,FALSE,"-99.03135265","19.51171942"
"""Lo dif√≠cil no es olvidar el pasado, es olvidar el futuro que te imaginaste.""",FALSE,0,NA,2015-06-23 14:02:04,FALSE,NA,"613346287279190016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adankalel78",0,FALSE,FALSE,"-99.0310196","19.52144466"
"Ì†ΩÌ∏òÌ†ΩÌ≤Å http://t.co/7TAK9hP1Yw",FALSE,0,NA,2015-06-23 12:22:19,FALSE,NA,"613321183375704065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fannynicee",0,FALSE,FALSE,"-99.0330183","19.54448"
"J #PosterAnimatronico",FALSE,0,NA,2015-06-23 11:50:16,FALSE,NA,"613313118156931072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166986","19.5354532"
"Ghd #PosterAnimatronico",FALSE,0,NA,2015-06-23 11:50:01,FALSE,NA,"613313055821172736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166986","19.5354532"
"#UnaTrompadaAEsosQue #EnLaPrimaria  se querian meter a la fila de la tiendita y salian gritando... http://t.co/iwtjL3PmxX",FALSE,1,NA,2015-06-23 07:32:47,FALSE,NA,"613248319687557121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cronyck_e",0,FALSE,FALSE,"-99.0306285","19.51894906"
"Hola @anigamboaa. Jajajajajaja 
Bueno bueno 
Saludos ...",FALSE,0,"anigamboaa",2015-06-23 05:11:27,FALSE,"613211465604952064","613212749179412480","390544976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eibradveraGIS",0,FALSE,FALSE,"-99.0593005","19.5054279"
"#jurassicworld  #4dx #rex #vs #movement #fresh #fight #amazing #awesome #dinosaur #exelent @‚Ä¶ https://t.co/ccU1JZVIUx",FALSE,0,NA,2015-06-23 04:11:13,FALSE,NA,"613197592869142528",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","shyckes",0,FALSE,FALSE,"-99.02633236","19.52976543"
"Lo mejor de hoy fue:que @DiaanaJmnz y yo @luz_melody le hayamos gritado a @fastlicht que le acomod√°bamos ese sensual micr√≥fono que tenia.",FALSE,2,NA,2015-06-23 04:00:10,FALSE,NA,"613194810472579072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luz_melody",0,FALSE,FALSE,"-99.0476089","19.515932"
"My Anaconda don't want nome unless you got, bunz hun!
#NickiMinaj #Anaconda #ThePinkprint #Onika‚Ä¶ https://t.co/36d3AA7IHU",FALSE,0,NA,2015-06-23 03:30:01,FALSE,NA,"613187226164441088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArmandMBlueKid",0,FALSE,FALSE,"-99.08582937","19.50710896"
"#luckyday #4dx #jurassicworld icwold #family #happines #instafamily #awesome #amazing @ Plaza Aragon‚Ä¶ https://t.co/llTZACSyeB",FALSE,0,NA,2015-06-23 03:25:56,FALSE,NA,"613186198966812672",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","shyckes",0,FALSE,FALSE,"-99.06991662","19.51161534"
"Call Me Big Daddy Ì†ΩÌ¥•
#NickiMinaj #Onika #BigFatAss #BigDaddy #Barbz #ThePinkprint #Flawless #Ass‚Ä¶ https://t.co/gJaRQwBF2n",FALSE,0,NA,2015-06-23 02:42:55,FALSE,NA,"613175370423136256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArmandMBlueKid",0,FALSE,FALSE,"-99.08582937","19.50710896"
"I'm at Ciudad Azteca 1era secci√≥n in Ecatepec, M√©xico https://t.co/AFOrpImpig",FALSE,1,NA,2015-06-23 02:38:08,FALSE,NA,"613174166968238080",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","HelloEltton",0,FALSE,FALSE,"-99.03126001","19.54120259"
"@jimenaofficial y luego donde quedo el super valiente y super poderoso campe√≥n wwe mundial pesado???",FALSE,0,"jimenaofficial",2015-06-23 02:32:19,FALSE,NA,"613172702166159360","43566131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlackRoman",0,FALSE,FALSE,"-99.044805","19.5493168"
"Creo que soy el que mas a twiteado #PosterAnimatronico",FALSE,0,NA,2015-06-23 02:13:49,FALSE,NA,"613168047684087808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166178","19.5354537"
"Dididixjdxjdixifofickc #PosterAnimatronico",FALSE,0,NA,2015-06-23 02:09:39,FALSE,NA,"613167000110563328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166756","19.5354533"
"Mjkfjfidjx #PosterAnimatronico",FALSE,0,NA,2015-06-23 02:09:24,FALSE,NA,"613166935706988544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166756","19.5354533"
"Jdyd #PosterAnimatronico",FALSE,0,NA,2015-06-23 02:09:05,FALSE,NA,"613166857088962560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0167263","19.5354524"
"Gdfhyff  maincra #PosterAnimatronico",FALSE,0,NA,2015-06-23 02:08:05,FALSE,NA,"613166605854355456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.016725","19.535437"
"#PosterAnimatronico hxjsyxefofd",FALSE,0,NA,2015-06-23 02:03:56,FALSE,NA,"613165561724338176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166261","19.5354532"
"#PosterAnimatronico (: lol",FALSE,0,NA,2015-06-23 02:03:29,FALSE,NA,"613165448343859200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0167632","19.5354427"
"#PosterAnimatronico yo lo quieroooo",FALSE,0,NA,2015-06-23 02:02:44,FALSE,NA,"613165257633050624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.016783","19.5354391"
"Estas ganas de abrazarte sin tenerte tienen mi cuerpo temblando Ì†ΩÌ∏¢Ì†ΩÌ∏¢",FALSE,0,NA,2015-06-23 02:02:27,FALSE,NA,"613165188225724416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shannttss",0,FALSE,FALSE,"-99.1013386","19.5112567"
"#PosterAnimatronico lol",FALSE,0,NA,2015-06-23 02:00:50,FALSE,NA,"613164779167858688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0165981","19.535453"
"#PosterAnimatronico :,) yo no ganare pero igual segire spameando",FALSE,0,NA,2015-06-23 02:00:37,FALSE,NA,"613164726344749056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0166048","19.5354521"
"#PosterAnimatronico mgfnaf",FALSE,0,NA,2015-06-23 02:00:01,FALSE,NA,"613164573458194433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.016593","19.5354525"
"#PosterAnimatronico pls town",FALSE,0,NA,2015-06-23 01:59:48,FALSE,NA,"613164519309705221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.016593","19.5354525"
"#PosterAnimatronico pls kronozomber",FALSE,1,NA,2015-06-23 01:59:34,FALSE,NA,"613164462934093829",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0168269","19.5354297"
"#PosterAnimatronico pls zarcort",FALSE,0,NA,2015-06-23 01:59:16,FALSE,NA,"613164384957825024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.0168269","19.5354297"
"#PosterAnimatronico",FALSE,0,NA,2015-06-23 01:55:09,FALSE,NA,"613163349392519168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfer2002",0,FALSE,FALSE,"-99.016699","19.5354368"
"Cause I Win Again
#NickiMinaj #Flawless #WinAgain #ThePinkprint #Blue #Dazed #Onika #Barbz @ L√≠nea 5‚Ä¶ https://t.co/dICAcSdr7w",FALSE,0,NA,2015-06-23 01:44:49,FALSE,NA,"613160750346018816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArmandMBlueKid",0,FALSE,FALSE,"-99.08582937","19.50710896"
"I'm at Body Fit Fitness Center https://t.co/VnKOe5cfx6",FALSE,0,NA,2015-06-23 01:42:06,FALSE,NA,"613160065718222848",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","asaldana79",0,FALSE,FALSE,"-99.02964085","19.49924194"
"Ari Ì†ΩÌ∏ç
#ArianaGrande #Moonlight #MyEverything #Arianator #Flawless #Red #Hand #Hooneymoon @ L√≠nea 5‚Ä¶ https://t.co/XS3xsA32b2",FALSE,0,NA,2015-06-23 01:40:21,FALSE,NA,"613159625580498945",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArmandMBlueKid",0,FALSE,FALSE,"-99.08582937","19.50710896"
"Eye Ì†ΩÌ∏ç
#Rihanna #BadGalRiri #Riri #BadGal #Flawless #Eye #Purple #R8 #Unapologetic #Stay #Diamonds @‚Ä¶ https://t.co/XazbgaN4eA",FALSE,0,NA,2015-06-23 01:32:39,FALSE,NA,"613157687711375361",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArmandMBlueKid",0,FALSE,FALSE,"-99.08582937","19.50710896"
"""@KennethOficial: Si tu coraz√≥n fue herido, perdona, olvida, y recibir√°s bendici√≥n.""",FALSE,0,NA,2015-06-23 01:27:23,FALSE,NA,"613156361929502720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NormaGo29208570",0,FALSE,FALSE,"-99.0182266","19.5042207"
"Nos hizo falta tiempo...  Ì†ΩÌ∏© Ì†ΩÌ∏©",FALSE,0,NA,2015-06-23 01:10:39,FALSE,NA,"613152150399520768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shannttss",0,FALSE,FALSE,"-99.101373","19.5113292"
"@IsraelLeyvaP Me Recuerdas ? Ì†ΩÌ±åÌ†ΩÌ≤ï",FALSE,0,"IsraelLeyvaP",2015-06-23 00:52:18,FALSE,NA,"613147534035267584","3185551861","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonitakaren22",0,FALSE,FALSE,"-99.041372","19.5286682"
"Tipo as√≠ como cuando nos dorm√≠amos con la videollamada http://t.co/uQRaqyGk7P",FALSE,0,NA,2015-06-23 00:40:02,FALSE,NA,"613144448445251584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fannynicee",0,FALSE,FALSE,"-99.0330407","19.5445122"
"@IsraelLeyvaP  Vales! Vienes Por Mi Para Irnos Juntos Ì†ΩÌ±åÌ†ΩÌ≤ï",FALSE,0,"IsraelLeyvaP",2015-06-23 00:16:56,FALSE,"613112333049540609","613138633353093121","3185551861","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonitakaren22",0,FALSE,FALSE,"-99.0413748","19.5286442"
"Onika Ì†ΩÌ±ÖÌ†ΩÌ≤¶Ì†ΩÌ¥•Ì†ΩÌ∏®Ì†ΩÌ≤ï
@nickiminaj 
#NickiMinaj #Onika #ThePinkprint #TheNightIsStillYoung #TheCryingGame‚Ä¶ https://t.co/2CY4hHkabb",FALSE,0,NA,2015-06-22 22:29:18,FALSE,NA,"613111545283891205",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArmandMBlueKid",0,FALSE,FALSE,"-99.08582937","19.50710896"
"@Oye897 @OyeSergioMejia #CD9InvadeOye897 Lo Mismo Quiero Saber Que Pasaaa!!",FALSE,0,"Oye897",2015-06-22 21:35:29,FALSE,"613097662900928512","613098004677988352","64790542","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonitakaren22",0,FALSE,FALSE,"-99.0413357","19.5286845"
"RT @THE_FRESCO_KID: I'm at Tecnol√≥gico de Estudios Superiores de Ecatepec in Valle de An√°huac Secc. A, Estado de M√©xico https://t.co/msvAWe‚Ä¶",FALSE,0,NA,2015-06-22 20:55:18,FALSE,NA,"613087892206829568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MariHappy0",2,TRUE,FALSE,NA,NA
"RT @THE_FRESCO_KID: I'm at Tecnol√≥gico de Estudios Superiores de Ecatepec in Valle de An√°huac Secc. A, Estado de M√©xico https://t.co/msvAWe‚Ä¶",FALSE,0,NA,2015-06-22 20:55:07,FALSE,NA,"613087846052671488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GisDante",2,TRUE,FALSE,NA,NA
"#CD9InvadeOye897 Creo Que Les Gusta Tenernos En Suspenso @Oye897 @OyeSergioMejia  #CD9InvadeOye897",FALSE,0,NA,2015-06-22 20:49:06,FALSE,NA,"613086330088624128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonitakaren22",0,FALSE,FALSE,"-99.04148","19.5286262"
"I'm at Tecnol√≥gico de Estudios Superiores de Ecatepec in Valle de An√°huac Secc. A, Estado de M√©xico https://t.co/msvAWe7ovR",FALSE,0,NA,2015-06-22 20:36:04,FALSE,NA,"613083050105303041",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","THE_FRESCO_KID",2,FALSE,FALSE,"-99.04120234","19.51154292"
"Adios melena! Ì†ΩÌ≤áÌ†ºÌøº (@ Estetica S'tylos) https://t.co/KoDh88WVUB",FALSE,0,NA,2015-06-22 20:03:22,FALSE,NA,"613074820004249600",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","LizRmint",0,FALSE,FALSE,"-99.04464089","19.54863449"
"Ì†ΩÌ∏ÖÌ†ΩÌ∏ÖÌ†ΩÌ∏Ö (@ Olab Center Plazas) https://t.co/JutukDhsMJ",FALSE,0,NA,2015-06-22 19:37:33,FALSE,NA,"613068322658250752",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ivanfenix23",0,FALSE,FALSE,"-99.03333257","19.52042537"
"""@LeyDeCelosos: Una cosa es perdonar y otra recuperar la confianza que hab√≠a antes.""@samikiuty",FALSE,1,NA,2015-06-22 19:18:28,FALSE,NA,"613063520268058625",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","normis1560",0,FALSE,FALSE,"-99.0253882","19.5246445"
"@victoriaruffo31 arriba mi QUEEN preciosa tr quiero muchisimo que Dios te bendiga‚ô•‚ô•",FALSE,0,"victoriaruffo31",2015-06-22 18:49:44,FALSE,"613056005513961472","613056289904562177","119516176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ase97_fanvr",0,FALSE,FALSE,"-99.0176659","19.5502395"
"RT @ame_zpd: #INFINITE_EFFECT #INFINITEinMexico @woollim_ent @infiniteyounges  @INFINITELKIM @Official_IFNT ÎåÄÎ∞ï ‚ù§ http://t.co/ZmohmK9V6y",FALSE,0,NA,2015-06-22 18:01:28,FALSE,NA,"613044142508150784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ame_zpda",1,TRUE,FALSE,NA,NA
"I'm at Starbucks in Ecatepec, MEX https://t.co/BjqAjsKdMv",FALSE,0,NA,2015-06-22 17:54:06,FALSE,NA,"613042291167633408",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","germanboy",0,FALSE,FALSE,"-99.02739286","19.52937728"
